Longitude,Latitude,llsgrd,SILO_Jan,SILO_Feb,SILO_Mar,SILO_Apr,SILO_May,SILO_June,SILO_July,SILO_Aug,SILO_Sep,SILO_Oct,SILO_Nov,SILO_Dec
141.6656508,-33.9629937,8,57.5,57.5,34.1,15.3,21.8,16.4,13.5,12.5,26.5,36.9,31,61.9
141.6660365,-29.083363,8,56.8,82.3,76.8,24.8,21.5,16.1,27,11.1,25.7,23.4,28,60.3
141.6671935,-33.937888,8,57.5,57.5,34.1,15.3,21.8,16.4,13.5,12.5,26.5,36.9,31,61.9
141.6671935,-29.9985791,8,66.4,66.8,23.4,37.8,22.1,21.8,21.5,15.3,27.6,24.2,19.5,82.9
141.669122,-34.0471548,8,60.8,59.7,33.5,16.3,23.6,18.5,14.7,13.5,30.6,39.6,36.2,66.5
141.6706647,-30.1203986,8,67.7,59.6,17.1,39.8,22,22.6,19.3,12.4,23.6,23,17.9,71.2
141.6803069,-32.7122745,8,31,39.7,76.1,17.8,25.8,19,13.8,12.9,21.8,41,21.5,57.8
141.6822353,-31.1423138,8,120.7,108.1,74.7,16.5,22.2,21.4,23.7,16.9,18.8,26.2,33.4,74.2
141.6830067,-31.9844952,8,32.3,43.6,25.8,14,17.6,15.1,14.4,13.6,13.7,23.7,20.3,40.6
141.6860921,-30.4978397,8,56.8,54.4,13.8,28.8,21.3,19.7,16.8,11.3,15.4,17.1,18.2,42.5
141.6864778,-33.4848447,8,45.5,54.8,54.6,15.3,23.5,16.5,13.7,12.5,20.8,36.6,20.9,67.8
141.6957343,-32.5804697,8,29.3,35.6,52.8,16.4,22.8,17.1,13.1,12.6,18.7,39.8,19.1,51.2
141.69612,-31.0709909,8,127.6,117.3,83.6,17.8,25,24.5,26.3,18.9,20.3,26.3,36.8,76.6
141.6988198,-33.5019622,8,45.5,54.8,54.6,15.3,23.5,16.5,13.7,12.5,20.8,36.6,20.9,67.8
141.7011339,-31.9339985,8,33.9,46.2,26.8,14.1,17.4,15.2,14.8,13.6,13.7,23.4,20.2,41.6
141.7030623,-32.3913213,8,28,33.1,30.8,14.9,20.2,15.6,13.1,12.8,15.4,32.1,18.6,43
141.7030623,-30.726929,8,62.4,65.2,33,19.6,21,20.6,21,15.3,15.6,15.3,26.8,48.1
141.7084619,-33.4914064,8,45.5,54.8,54.6,15.3,23.5,16.5,13.7,12.5,20.8,36.6,20.9,67.8
141.71579,-29.4342719,8,55.5,75,47.8,26.8,19.7,17.4,24.8,15.2,30.1,25.6,20.4,77.8
141.71579,-32.640381,8,29.6,37.1,62.6,16.9,23.7,17.6,13.2,12.6,19.8,39.9,19.9,53.2
141.723118,-33.7821187,8,52.3,55.9,39.4,14.5,20.3,15.2,12.8,11.9,22.6,34.9,25.5,60.8
141.7254321,-31.2395983,8,112.9,99.8,68.1,16.7,21.9,21.9,24.4,17,19,27.6,32.3,74.7
141.7285176,-30.9845475,8,124.9,119.6,80.6,18.1,25.6,24.1,26.2,19.8,19.8,23.5,36.4,73.5
141.7300603,-33.3550369,8,45.3,59,64.7,16.4,25.8,18.2,13.9,12.7,21.1,39.1,19.5,74.6
141.7316031,-30.7100968,8,55.5,61.9,25.4,21.5,21.9,19,20,14.2,14.7,14.3,25.2,43.6
141.7373884,-31.4564201,8,84,80,53.6,16.7,20.2,21.6,23.7,16,18.8,29.4,27.7,72.2
141.7389311,-31.5996366,8,60.5,66.3,40.8,15.9,18.3,19.5,20.9,14.9,17,27.4,22.8,63.3
141.7400882,-33.8411741,8,54,58.5,39.4,15.1,21.5,16.6,13.4,12.6,25,37,28.5,61.6
141.7416309,-31.8341464,8,39.9,52.6,28.9,14.4,17.6,16.2,16.4,13.8,14.3,23.7,20.7,46.3
141.7481876,-29.6462437,8,56.4,77.5,43.3,31.1,21,20.7,26.1,19.2,33.3,26.9,21,94
141.7516588,-32.0563887,8,31,41.2,23.6,13.8,17.7,14.7,14,13.4,13.6,23.5,19.9,39.8
141.7555156,-32.6035784,8,28.9,37,52.6,16.3,22.9,17.3,13.2,12.7,18.6,40.3,19.9,51.7
141.7559013,-29.3210111,8,53.6,81.8,59.5,26.1,21.3,17,25.6,13.2,29.1,24.3,24.5,67.9
141.7566727,-31.8695226,8,39.9,52.6,28.9,14.4,17.6,16.2,16.4,13.8,14.3,23.7,20.7,46.3
141.7566727,-32.780174,8,34,45.6,94.4,19.3,30.9,23.3,15.3,14.3,26,42.9,24.7,69.2
141.7640007,-33.0252396,8,48.6,67,112.3,22.3,36.2,30,18.2,16.3,28.3,51.3,26.4,86.5
141.7659291,-29.417725,8,52.8,75.9,51.1,26.1,20,17.2,24.9,14.3,29.4,24.5,21.2,74.5
141.7755713,-29.74039,8,52.8,78.3,39.5,32.1,21.4,21.6,25.2,18.7,31.7,25.8,20.9,89.7
141.7774997,-33.1496268,8,50.3,70.3,95.7,20,33.2,26.6,16.4,14.3,25.7,47.5,22.9,90
141.783285,-29.6262733,8,53.2,77.2,43.2,30.6,21,20.8,25.7,18.3,32,26.2,20.7,90.7
141.789456,-30.2456417,8,50.4,54.2,12.3,35.5,22.1,20.9,16.9,11.5,16.8,16.9,15.5,55.1
141.7929272,-31.3970794,8,89.6,81.9,52.3,16.1,19.8,20.3,22.7,15.6,17.7,26.8,27.5,69.3
141.7936985,-31.4792434,8,75.3,74.2,46,16.1,19.2,20.3,22.3,15.3,17.6,27.1,25.3,67
141.7940842,-31.9185928,8,38.1,51.8,26.8,14.3,18,15.9,16,13.9,14.3,23.1,20.9,44.8
141.7948556,-32.3707803,8,27.3,35.8,29.1,14.4,19.7,15.2,13.2,13,15.4,30.2,19.3,42.5
141.795627,-30.4533342,8,48.1,57.7,12.7,30.1,23,19.6,17.4,11.2,15.2,15.9,17.8,49.5
141.8048834,-33.4811359,8,45,53.9,54.7,15.4,23.9,17.3,13.8,12.9,21.1,36.7,21.4,71.1
141.8075832,-33.5969644,8,46.4,52.3,51.2,15.1,22.7,16.7,13.6,12.6,21.3,36,22.9,67.4
141.8110544,-31.8044761,8,44.5,56.6,29.8,14.7,18,16.9,17.4,14.1,14.8,23.8,21.4,49.4
141.8137542,-33.3527546,8,47.6,62,69.1,17.1,27.7,20.2,14.9,13.6,22.4,41,20.7,80.7
141.8141399,-32.9847282,8,41.7,57.9,102.4,20.3,33.8,29.1,16.7,15.4,27.1,47.2,25.4,81
141.8187681,-30.7451877,8,62.3,68.5,29.5,21.2,22.8,19,21.2,15.4,14.7,14,27.7,46.1
141.8268675,-34.0702634,8,51.4,64.7,30.3,16.5,22.2,17.9,13.8,13.1,29.7,39.8,36.4,57.7
141.8291816,-30.5337864,8,45.9,65.7,15.2,28.1,25.9,19,19.5,12.1,14.5,15.2,22.1,45.6
141.8334242,-32.0078891,8,34.6,48.9,24.4,14.1,18.4,15.2,15,13.8,14.3,23,20.9,42.7
141.8341955,-29.2014738,8,53.6,82.7,66.2,25.1,22,17.4,27.2,12.8,27.8,22.9,28.2,68.4
141.8349669,-30.1597689,8,47.2,60.1,14.4,36.5,23.2,21.5,18.4,11.5,17.5,17.6,16.3,61.2
141.8357383,-31.3257564,8,96.8,85.9,53.3,16,20.3,20.4,23,15.9,17.4,25.5,28.4,68.4
141.8395952,-30.1306691,8,47.2,60.1,14.4,36.5,23.2,21.5,18.4,11.5,17.5,17.6,16.3,61.2
141.8395952,-32.8674733,8,36.1,51.9,100.9,19.9,35.3,29.2,17.2,16.4,28.8,45.3,28.2,76.1
141.8407522,-31.7277326,8,49.6,60.7,30.6,15,18.2,17.4,18.3,14.3,15.2,23.7,22,51.6
141.8419093,-30.0639109,8,49,65.6,18.9,37.3,23.4,22.5,20.1,11.6,20.2,20.1,17.4,67.5
141.8430663,-29.0562603,8,58.6,86.5,78.8,26.5,23.3,19.3,30.3,12.8,27.6,23.1,33,71.1
141.8611936,-33.5536,8,45.4,51.8,53.2,15.3,23.4,17.3,13.8,12.9,21.2,36.3,22.3,69.3
141.8681359,-31.7733793,8,49.6,60.7,30.6,15,18.2,17.4,18.3,14.3,15.2,23.7,22,51.6
141.8719928,-29.3329933,8,50.7,77,56.3,26.6,21.2,18.4,26.3,14.1,29.4,23.8,23.2,75.7
141.8731498,-34.0970809,8,51.6,66.2,28.9,16.6,22.1,18,14.1,13.2,31,40.3,37.5,59.1
141.8758496,-33.5613029,8,44.9,49.1,53.5,15.3,23.4,17.3,13.7,13,21.2,36.1,22.5,69.1
141.8808635,-33.1938471,8,47.4,64,83.3,18.4,31.6,26.2,15.7,14.4,24.4,43.9,22.2,88.2
141.882792,-31.0707056,8,107.8,101.8,57.1,16.7,22.4,19.6,22.1,17.4,16.3,19,30.1,63.5
141.8835634,-30.0912989,8,43.8,62.9,15.7,35.5,23.7,21.3,18.8,11.4,16.9,17.5,16.3,62
141.8885773,-30.3497732,8,40.8,60.5,12,32,25,19.8,18,11.1,14.8,14.7,16.9,55.3
141.8997622,-32.2152962,8,29.8,42.6,25.2,14,19.1,14.6,13.6,13.3,14.7,25.5,20.5,41.7
141.9001478,-30.076749,8,43.8,62.9,15.7,35.5,23.7,21.3,18.8,11.4,16.9,17.5,16.3,62
141.9040047,-33.0460659,8,41.6,57.1,93.7,19.1,35.5,31.8,16.7,15.9,27.2,45.9,25.4,83.4
141.9067045,-32.6224076,8,32.5,47.4,64.6,17.4,27.3,19.5,15.5,14.7,23,40,26.2,59.7
141.9086329,-31.9014753,8,40.9,57,25.8,14.5,18.8,16.1,16.3,14,14.7,22.6,21.6,45.7
141.9109471,-30.4396402,8,41,64.3,12.7,29.9,26.2,19.2,18.6,11.1,14.5,14.7,19.1,53
141.9117184,-30.7708639,8,60.9,74,26.2,24.1,25.9,18.5,22.2,16.2,14.3,14.1,29.8,47.3
141.9124898,-30.063055,8,45.2,65.5,18.2,36.1,23.8,22,19.5,11.4,18.2,19,16.9,64.3
141.9128755,-33.3801426,8,45.4,60,60.7,16.3,26,19.5,14.4,13.9,22.1,38.7,21.5,80.8
141.9132612,-31.6435715,8,60.3,67.1,33.6,15.4,18.6,18.3,19.7,14.5,15.8,23.7,23.1,55.4
141.917118,-31.017356,8,105.9,101.8,56.9,17.8,23.7,20.5,23.1,18.3,16.6,18.6,31.5,63.9
141.9194321,-30.9043805,8,91.3,91.2,45.7,19.8,24.3,19.9,23,18.2,15.7,16.1,31.6,56.9
141.9202035,-30.715232,8,53.3,71.1,22,25.1,26.3,17.9,21.3,15,13.9,14,27.9,44.9
141.9205892,-29.4168691,8,50.1,75.8,55.4,28.1,21.8,20.3,27.3,15.2,30.4,24.4,22.6,82.5
141.9213606,-33.9977993,8,51.1,62.2,31.9,15.8,21.9,17.8,13.5,13,28.2,38.5,33.8,55.9
141.9275315,-29.9318208,8,45,71.2,24.6,35.7,24.3,23.1,20.7,12.2,19.6,22,17.8,65.7
141.9286886,-33.1188153,8,39.4,52.7,81,17.8,32.7,29.6,15.3,14.8,25.2,42.1,23.6,79.4
141.92946,-29.4890479,8,47.7,72.8,49.9,27.3,21.3,20.1,26,15.1,28.8,23.7,20.7,83.5
141.9310027,-31.8920606,8,44.4,63.3,27.7,15.3,20.4,17.5,17.7,14.9,15.9,23.9,23.7,48.4
141.9433447,-30.7343466,8,59.9,77.6,24.6,25.6,27.4,18.6,22.6,16.6,14.2,14.3,30.8,48
141.9468158,-31.4224704,8,90.4,82.3,45,15.9,20.4,20.1,22.5,15.6,16.6,23.7,27,63.4
141.9526011,-32.1342734,8,32.3,48.7,25.9,14.3,19.7,15.1,14.4,13.6,15,24.9,21.6,43.1
141.9591578,-30.9737064,8,92.9,93.5,45.3,18.8,23.6,19.1,22,17.7,15.2,16.1,30.5,58.3
141.9645574,-29.0539779,8,59.6,83.9,75.5,25.5,24.3,20.8,31.8,13.9,28.5,22.7,34.3,78.3
141.9664858,-31.3614179,8,95.6,85.4,47.4,15.9,20.6,20.1,22.6,15.9,16.5,23.2,27.5,64.2
141.9684143,-31.5685398,8,74.1,75.2,38.2,15.9,19.9,19.8,21.7,15.2,16.7,24.1,25.3,59.6
141.9714997,-32.8021414,8,36.6,56.9,103.8,20.1,37.2,30.7,19,18.1,30.4,45.8,32.6,76.7
141.9765137,-33.0928538,8,36.8,48.5,75.6,17.2,32.5,30,15,14.9,24.7,40.2,23.9,74.4
141.9803705,-33.3196607,8,44,58.6,67.1,17.2,28.5,23.4,15.2,15.2,23.5,39.8,24.1,83.3
141.982299,-32.2398313,8,31,49.1,29,14.4,20.2,14.9,13.9,13.3,15.7,26.7,21.7,44.5
141.9838417,-29.3364168,8,48.7,72.2,57.5,25.5,22,19.8,27.7,14.1,28.7,22.6,23.4,80.9
141.989627,-33.5510324,8,45,46.5,55.8,15.5,24.1,18.3,13.8,13.5,21.8,36.6,23.6,69.3
141.996955,-30.0485051,8,39.8,66.1,17.5,34.7,25.2,21.8,19.1,11.1,15.3,17.9,16.3,60.1
142.0004262,-32.3973124,8,32.7,52.6,44.6,15.8,24.3,17.6,15.8,14.7,19.7,33.9,25.3,52.9
142.0046687,-32.7984326,8,35.2,55.4,95.2,19.2,35.7,29.6,17.8,17.5,28.3,43.1,31.5,72.9
142.0065972,-30.3286616,8,35.1,66,12,32.1,29.1,20,19.5,10.9,14,13.8,18.1,58
142.0065972,-29.6950286,8,45.5,77.4,41.5,30.7,23,22.6,24.3,15.2,26.5,24.7,20.2,77.6
142.0081399,-30.768011,8,59.9,82.3,23.3,27.3,28.8,19,23.1,16.9,14.1,14.5,32,49.1
142.0135395,-32.6500809,8,39.1,62,90.5,20.2,34.5,23.4,19.2,17.7,28.7,43.7,34.8,73.7
142.0139252,-33.363881,8,44.6,57.7,63.4,16.8,26.8,21.1,14.9,15.1,22.9,39,23.7,81.8
142.016625,-29.3252904,8,48.7,72.2,57.5,25.5,22,19.8,27.7,14.1,28.7,22.6,23.4,80.9
142.0181677,-33.9047942,8,51.6,59.6,37.7,14.9,21.4,17.9,13,13,26,38.2,29.6,56.2
142.0189391,-32.8209707,8,35.2,55.4,95.2,19.2,35.7,29.6,17.8,17.5,28.3,43.1,31.5,72.9
142.0189391,-29.1113216,8,58,79.8,70.3,24.4,24.4,20.8,31.5,14.2,28.7,22.5,32.9,80.8
142.0270385,-33.9992258,8,50.4,64.1,32.7,15.1,21.3,18.3,13,13.2,27.4,38.9,31.7,52.8
142.030124,-32.6914482,8,42.6,70.2,106.9,21.7,38.5,26.2,21.3,19.1,31.6,46.3,39.3,81.4
142.0347522,-33.3969748,8,42.9,48.4,59.9,16.2,25.9,20.4,14.3,14.7,22.3,36.7,24.2,74.6
142.0355236,-29.8984416,8,42,69.4,26.4,31.8,24.1,21.6,19.3,11.1,16.8,21.5,16.6,58
142.037452,-30.0262524,8,37.6,65.6,17,33.1,25.5,21.2,18.7,10.9,14.2,17.1,15.9,57.9
142.0389948,-32.0315683,8,39.6,64,27.2,15.2,21.6,16.7,16.4,14.4,16,24.4,24.3,46.9
142.0393805,-31.4187616,8,90.6,85.9,40.5,16.1,21.3,20.2,22.4,15.8,16.2,21.9,26.7,60
142.043623,-33.365878,8,42.2,51.8,61.6,16.5,26.9,21.9,14.6,15.1,22.9,37.2,25,77.3
142.0440087,-31.5753868,8,74,81,33.5,16,21,19.6,21.3,15.4,16.4,22.6,25.4,55.4
142.0463228,-33.6625815,8,47.9,48.5,54.6,15.3,24.1,19.3,13.9,13.8,23.4,38.1,26.2,66.5
142.0478656,-29.6890375,8,44.1,74.5,40.5,28.8,22.9,21.5,23.3,13.8,24.3,23.3,19.4,73
142.049794,-31.2880979,8,95.8,89.1,42.8,16,21.2,19.6,22,16.1,15.7,20.7,26.9,60.2
142.0590505,-31.3734002,8,94.4,88.2,42.2,16.1,21.5,20.2,22.5,16.1,16.1,21.6,27.1,60.8
142.0605932,-33.7849716,8,53.3,57.3,48.8,15.4,24.1,20.4,14,14.1,26.6,40.8,30.3,62.1
142.0671499,-30.3737377,8,33.7,68.5,12.2,32.7,31.6,20.6,20.4,10.8,14.1,13.6,18.9,59.5
142.0679212,-30.4307961,8,37.6,76.6,13.9,34.4,35.3,22.2,22.7,11.9,15.1,15.2,23.3,59.5
142.0710067,-29.8582155,8,42.2,71.2,29.8,30.7,23.5,21.5,20.2,11.7,18.6,22.1,17.3,61
142.0733208,-30.1808805,8,31.8,64.3,11.7,32.8,27.2,20,19.2,10.8,12.6,13.2,16.4,59.1
142.075635,-32.2680752,8,37,65,38.8,15.9,24.2,18.4,17.1,15.1,18.6,30.7,26.6,52.4
142.0794918,-29.7940248,8,42.6,71.8,33.6,29.5,23.8,21.6,21.1,11.9,19.8,22.3,17.9,63.9
142.0872055,-31.3166271,8,93.8,90.9,40,16.2,21.7,19.5,21.7,16.1,15.4,19.9,26.5,58.6
142.089134,-32.0618093,8,42,70.5,28.4,15.6,22.8,17.4,17.2,14.7,16.5,25,25.5,48.6
142.0895196,-30.9745623,8,84.6,98.8,34.2,22.8,25.9,19.9,22.9,18.9,15,16.5,33.6,57.1
142.0914481,-31.802479,8,59.7,81,27.9,15.9,22.1,18.3,19.3,15.2,16.4,22.8,25.3,50.5
142.0926051,-31.2096427,8,94.7,94.4,40.8,16.5,21.7,18.9,21.1,16.4,15.1,18.5,26.9,58.2
142.0968477,-31.7625382,8,64,82.7,28.7,15.9,21.9,18.4,19.8,15.2,16.5,22.6,25.3,51.2
142.0972334,-30.2108361,8,30.6,66.3,11.9,32.7,28.5,20.7,19.8,10.7,12.6,13.1,17,59.6
142.0983904,-31.8566845,8,56.2,80.8,28,16.1,22.8,18.5,19.3,15.3,16.6,23.6,25.9,50.8
142.1061041,-30.1201134,8,34.6,66.7,15.2,33,27.2,21.6,19.3,10.8,13.6,15.7,16.4,59.4
142.1103467,-32.1063148,8,40,67.8,29.5,15.5,22.7,17.2,16.7,14.6,16.6,25.7,25.4,48.6
142.1126608,-31.6581214,8,72.6,85.8,31.3,16.1,21.8,19.4,21.1,15.5,16.6,22.5,25.7,53.4
142.1153606,-29.3749312,8,48.1,67.3,57,23.2,22.1,19.5,27.8,13.6,27.4,21.5,23.1,80.8
142.117289,-33.246626,8,36.8,44.8,62,16.1,27.9,24.6,14,14.8,22.8,35.3,25,70.5
142.1180604,-31.9793599,8,44.6,73.4,27.7,15.8,22.9,17.6,17.6,14.8,16.4,24.4,25.5,49.1
142.1188318,-29.2137413,8,55.1,71.7,64.3,23.8,24.9,21.9,31.8,14.8,29.5,22.5,29.8,87.2
142.1211459,-33.9866729,8,51.8,68.1,35,15.5,22.2,19.8,13.5,13.8,28.3,41.8,33.6,53.3
142.1273169,-29.028587,8,63.4,71.4,67.5,22,26.6,22.9,34.9,15.6,29.3,21.8,34.6,94.2
142.1292453,-30.9380449,8,82.5,102.9,30.9,23.6,26.2,19.9,22.6,18.9,14.8,16.6,34.3,55.9
142.1292453,-32.7216892,8,46.3,78.3,97.2,21.2,35.8,21.5,19.6,17.8,29.7,43,39.5,80.2
142.1304024,-31.2244779,8,92.6,97.5,38.3,17.1,22.6,19.4,21.2,16.7,15.1,18.4,27.3,57.8
142.1327165,-30.6516119,8,49.8,93.8,17,32.3,34.5,20.8,23.4,15.2,13.9,15.2,31.1,52.5
142.1327165,-32.1713613,8,42.8,76.4,36.8,16.5,25.6,20,18.9,15.8,18.9,29.7,28.5,53.8
142.1404302,-33.6782725,8,52.5,51.7,57.4,15.5,25.8,21.6,14.2,14.8,25.7,41.2,29.1,65.8
142.14313,-33.3978307,8,40.9,41.1,59.2,15.9,25.8,21,13.8,14.6,22,34.7,25.9,68.2
142.1520008,-32.2161521,8,40.8,73.3,38.4,16.3,25.3,19.5,18.2,15.5,18.9,30.4,28,53.9
142.1535435,-33.9552908,8,57.6,71.7,44.2,16.5,25.4,23.7,15,15.4,31,46.8,36.8,58.8
142.1547006,-30.896107,8,77.8,102.5,27.9,25.6,27.4,20,23.1,19,14.7,16.3,35.4,54
142.1593288,-32.358798,8,44.4,78.9,60,18.5,30.7,22.7,21.3,17.5,24.1,38.9,33.6,65.8
142.1616429,-30.7634463,8,61.2,100.1,20.9,31.7,32.7,21.2,24.6,18.1,14.3,16,35.5,52.5
142.1631857,-32.7196921,8,46.3,78.3,97.2,21.2,35.8,21.5,19.6,17.8,29.7,43,39.5,80.2
142.1678139,-33.4029659,8,40.9,41.1,59.2,15.9,25.8,21,13.8,14.6,22,34.7,25.9,68.2
142.1678139,-32.9653283,8,31.9,47.1,72.4,16.8,36.6,35.3,15,15.9,24.7,38.2,27.1,62.4
142.168971,-32.022439,8,47.9,81.5,28.6,16.2,24.4,18.5,18.5,15,16.9,25,27.2,50.7
142.1705137,-31.5405812,8,83.6,91.9,33.4,16.4,23,20.4,22.1,16.1,16.7,21.9,26.3,55.4
142.1720564,-30.5246571,8,40,85.4,15,35.9,39.2,23.8,24.5,13.5,15.5,15.9,27.1,59
142.183627,-30.3942788,8,35.5,77.9,13.5,33.7,38.5,23.2,22.4,11.4,15.4,14.5,23,61
142.1840127,-30.1497837,8,32.7,69.8,15.3,31.8,29.5,22.7,20.4,10.5,14.8,15.1,18.2,60.8
142.1909551,-31.2176309,8,89.7,99.9,35,17.3,23,19.4,20.8,16.6,15,17.9,27.1,56.4
142.1917264,-29.3968987,8,48.4,65.1,55.7,21.4,22.1,19.1,27.1,12.9,26.6,21.1,22.3,77.9
142.1944262,-32.1859112,8,45.8,84.4,43.9,17.3,28,22.2,20.5,16.7,20.9,33.3,30.9,59.1
142.1951976,-30.2930002,8,32.9,73.8,13.7,34,34.3,23.4,22,10.6,15.9,14.4,21,60.6
142.1963547,-29.6299821,8,45.3,70.4,44.4,25,23.7,20.6,23.6,12.2,23.7,21.9,19.8,70.6
142.1982831,-29.81371,8,42.8,70,34.7,27.8,25.1,21.8,21.4,11.2,19.7,21.6,18.1,63.9
142.1994401,-33.4511803,8,44.3,42.2,65.4,16.6,27.8,22.9,15,15.4,24,37.7,28.3,70.1
142.2013686,-32.3616509,8,46.9,85.6,61.9,18.6,31.6,23.4,22,17.7,24.6,39.4,34.6,67.9
142.2036827,-31.6404333,8,82,99.8,32.6,17.2,25.6,21.3,22.9,16.9,18.2,23.6,27.9,55.2
142.2044541,-32.3545186,8,46.9,85.6,61.9,18.6,31.6,23.4,22,17.7,24.6,39.4,34.6,67.9
142.2059968,-32.5428112,8,53.7,90.1,85.8,21,35.3,19.9,20.7,17.5,27.8,41.5,39.6,81.2
142.2125535,-30.2516329,8,32,72.1,13.7,33,32.3,22.9,21.3,10.4,15.2,14.2,19.7,60.8
142.2129392,-31.8951988,8,67.8,106.1,34.1,17.9,29,22.9,23.4,17.5,20.7,29.1,33.5,57.9
142.215639,-30.457043,8,39.3,86.1,15.2,37.8,41.4,26.6,25.8,13.8,17,16.7,27.4,62.7
142.2191101,-32.1105941,8,48.8,87.7,36.9,17.2,27.4,21.5,20.4,16.4,19.6,30.2,30.1,56.6
142.2221956,-30.8096636,8,67.5,107.9,22.2,30.8,31.8,21.6,24.5,19.1,14.6,16.7,37.3,53
142.2264382,-29.6625053,8,46.7,70.1,45.5,24.4,24.4,20.9,24.1,12,24.3,22.4,20.4,70.1
142.2272095,-32.8360912,8,36.9,60.3,82.2,18.3,33.5,26.1,17.9,17.6,27.7,42.1,33.4,66.7
142.2329948,-30.7968255,8,68.3,115,21.7,31.6,32.8,22.6,24.8,19.6,14.9,17.4,38.5,53.7
142.2341519,-33.0720275,8,33.2,43.7,66,16.2,31.3,28.8,14.3,15.2,23.8,36.2,27,60.3
142.2349233,-33.611229,8,49,44.7,59.3,15.4,25.7,20.8,13.7,14.3,23.6,38.6,27.4,64.6
142.2360803,-32.6623485,8,56.9,103.8,92,21.6,35,18.1,19.8,17.2,28.7,40.3,40.9,81.7
142.2380087,-29.6199968,8,47.3,69.3,48.1,23.4,23.8,20.2,24.6,12.2,25,22.2,20.9,71.1
142.2480366,-33.2674523,8,35.4,37.5,61.1,15.8,26.8,23.6,13.8,14.7,22.5,32.8,26.7,61.1
142.2549789,-30.6279327,8,53.7,106.2,17.8,36.7,39,26,26.6,17.6,15.6,17.6,35.3,59.3
142.257293,-30.5158131,8,41.5,89.9,14.7,35.6,39.7,25.8,24.7,13.7,16,16.1,28.3,59.6
142.262307,-29.7737691,8,45,70.8,39.6,26.6,25.7,22.3,23.1,11.6,22.4,22.5,19.5,67.3
142.2642354,-30.3432115,8,34.6,77.1,13.6,33,35.6,23.8,22,11,16.1,14.4,22.5,59.4
142.2642354,-29.8191305,8,43.8,70.6,36.2,27.4,26.2,22.6,22.4,11.2,21,22.1,18.9,65.5
142.2684779,-32.1040324,8,60,107.7,47.2,19.3,33,27.6,25.7,19.2,24.7,37.1,36.2,66.3
142.2715634,-32.2837663,8,51.7,98.9,61.6,19.1,33.7,26.2,24.3,18.7,26.1,41.1,36.4,71.1
142.2723348,-30.841331,8,73.2,116,23.2,29.6,30.9,21.9,24.2,19.9,15,17.5,38.5,53.2
142.2731062,-32.7439419,8,46.9,83.7,91.5,20.9,34.2,20.8,20,17.8,28.9,42.6,39.8,75.5
142.2777344,-30.4353608,8,40,87.8,14.3,35.1,39.4,27.5,24.5,13,16.9,16.4,27.5,61.5
142.2781201,-30.6547502,8,54.5,109.6,17.8,37,39.6,27.8,27,18,16.1,18.2,36.1,60.9
142.2854481,-32.8229677,8,42,72.3,81.5,19.3,31.9,21.6,19,17.5,27.7,42.3,36.3,69.6
142.2889193,-34.1664068,8,56.8,84,35.5,17.4,22.6,22.5,14.3,15.1,32.2,46.7,36.7,54.3
142.2889193,-31.2424512,8,87.3,106,31.2,17.8,25.7,20.7,21.1,16.8,15.8,18.4,27.2,55.8
142.2943189,-29.9067151,8,41.2,70,29.8,27.3,27.5,23.2,21.5,10.5,19.5,20.7,18.8,63.3
142.3066608,-30.763161,8,64.4,119.3,20.2,34,35.8,25.1,25.8,19.5,15.4,18,39,56.5
142.3078179,-29.8396715,8,43.3,70.4,33.6,27,27.3,23.1,22.2,10.9,20.9,21.7,19.3,64.8
142.3097463,-32.1565261,8,56,104.3,45.9,18.2,31.3,25.6,23.4,17.8,22.9,35.4,33.6,64.4
142.3105177,-32.1719319,8,56,104.3,45.9,18.2,31.3,25.6,23.4,17.8,22.9,35.4,33.6,64.4
142.3116748,-34.0303226,8,58.1,78.4,39.8,16.5,24.2,23.6,14.6,15.5,30.9,47.1,36.8,55.2
142.3120604,-33.9658466,8,58.7,70.3,43.5,15.8,24.8,23.1,14.2,15.2,28.7,45.8,34.7,55.9
142.3151459,-29.9931585,8,38.2,72.2,24.6,29.6,29.4,24.8,21.7,10.4,18.8,19.6,19.5,64.3
142.316303,-31.3545709,8,89.2,105.2,32.2,17.4,26.5,21.3,22.1,16.8,16.3,19.4,26.4,56.2
142.316303,-31.4669759,8,90.9,106.5,32.3,17.2,27.1,21.6,22.8,17,17,20.6,26.4,56.1
142.3247881,-29.7078667,8,47.4,70,43.5,24.4,25.5,21.5,23.9,11.7,24.2,22.9,20.5,68
142.3274879,-32.397883,8,50.1,99.2,61.1,17.8,31.3,23.2,20.9,16.6,23.6,38.5,34,71
142.3278736,-29.0228811,8,72.5,62.4,62.3,19.8,28,22.2,36.2,15.8,28,20.4,36,102.9
142.3294163,-30.8373369,8,78.2,135.8,24.3,35.6,37.6,28.7,28.2,23.9,17.7,21.5,45.1,59.1
142.3301877,-32.2130139,8,57.9,112.3,52.1,18.7,33.3,27.6,24.8,18.5,24.9,38.5,35.6,69.4
142.3336589,-34.3327319,8,40.7,71,25.4,15.8,21,20.7,14.6,15.2,31.8,37.5,33.3,48.4
142.3340445,-30.177457,8,35,77.8,17.7,31.5,33.8,27.7,23.2,10.6,19.1,17.3,23.1,65.6
142.3355873,-31.5964983,8,93.1,115.6,32.1,17.5,30.3,22.1,23.8,17.9,19,23,28,56.6
